ID,Type
g__Clostridium;s__Clostridium sp. LF2,Microbe
g__Clostridium;s__Clostridium sp. ND2,Microbe
g__Clostridium;s__Clostridium tetani,Microbe
g__Mogibacterium;s__Mogibacterium sp. CM50,Microbe
g__Anaerostipes;s__Anaerostipes sp. 3_2_56FAA,Microbe
g__Anaerostipes;s__Anaerostipes sp. CAG:276,Microbe
g__Butyrivibrio;s__Butyrivibrio sp. AE3003,Microbe
g__Butyrivibrio;s__Butyrivibrio sp. XBB1001,Microbe
g__Oribacterium;s__Oribacterium sp. oral taxon 108,Microbe
g__Desulfitibacter;s__Desulfitibacter sp. BRH_c19,Microbe
g__Desulfosporosinus;s__Desulfosporosinus meridiei,Microbe
g__Desulfosporosinus;s__Desulfosporosinus sp. HMP52,Microbe
g__Desulfotomaculum;s__Desulfotomaculum alkaliphilum,Microbe
g__Desulfotomaculum;s__Desulfotomaculum kuznetsovii,Microbe
g__Desulfotomaculum;s__Desulfotomaculum nigrificans,Microbe
g__Acetoanaerobium;s__Acetoanaerobium sticklandii,Microbe
g__Paraclostridium;s__Paraclostridium bifermentans,Microbe
g__Peptostreptococcus;s__Peptostreptococcus stomatis,Microbe
g__Romboutsia;s__Romboutsia lituseburensis,Microbe
g__Romboutsia;s__[Clostridium] dakarense,Microbe
g__Dethiobacter;s__Dethiobacter alkaliphilus,Microbe
g__Syntrophomonas;s__Syntrophomonas zehnderi,Microbe
g__Syntrophothermus;s__Syntrophothermus lipocalidus,Microbe
g__Gottschalkia;s__[Eubacterium] angustum,Microbe
g__Halanaerobium;s__Halanaerobium congolense,Microbe
g__Halonatronum;s__Halonatronum saccharophilum,Microbe
g__Natranaerobius;s__Natranaerobius thermophilus,Microbe
g__Desulfovirgula;s__Desulfovirgula thermocuniculi,Microbe
g__Moorella;s__Moorella sp. 60_41,Microbe
g__Thermoanaerobacter;s__Thermoanaerobacter ethanolicus,Microbe
g__Thermoanaerobacter;s__Thermoanaerobacter italicus,Microbe
g__Caldicellulosiruptor;s__Caldicellulosiruptor hydrothermalis,Microbe
g__Caldicellulosiruptor;s__Caldicellulosiruptor sp. Rt8.B8,Microbe
g__Caldicellulosiruptor;s__Caldicellulosiruptor sp. Wai35.B1,Microbe
g__Thermoanaerobacterium;s__Thermoanaerobacterium saccharolyticum,Microbe
g__Bulleidia;s__Bulleidia extructa,Microbe
g__Erysipelothrix;s__Erysipelothrix tonsillarum,Microbe
g__Turicibacter;s__Turicibacter sp. H121,Microbe
g__Acidaminococcus;s__Acidaminococcus intestini CAG:325,Microbe
g__Selenomonas;s__Selenomonas sp. CM52,Microbe
g__Selenomonas;s__Selenomonas sp. F0473,Microbe
g__Selenomonas;s__Selenomonas sp. oral taxon 149,Microbe
g__Propionispora;s__Propionispora vibrioides,Microbe
g__Megasphaera;s__Megasphaera genomosp. type_1,Microbe
g__Megasphaera;s__Megasphaera micronuciformis,Microbe
g__Megasphaera;s__Megasphaera sp. UPII 199-6,Microbe
g__Veillonella;s__Veillonella sp. AS16,Microbe
g__Veillonella;s__Veillonella sp. DORA_B_18_19_23,Microbe
g__Anaerococcus;s__Anaerococcus hydrogenalis,Microbe
g__Anaerococcus;s__Anaerococcus lactolyticus,Microbe
g__Anaerococcus;s__Anaerococcus provenciensis,Microbe
g__Anaerococcus;s__Anaerococcus sp. HMSC065G05,Microbe
g__Anaerococcus;s__Anaerococcus tetradius,Microbe
g__Peptoniphilus;s__Peptoniphilus lacrimalis,Microbe
g__Peptoniphilus;s__Peptoniphilus senegalensis,Microbe
g__Cetobacterium;s__Cetobacterium sp. ZWU0022,Microbe
g__Fusobacterium;s__Fusobacterium gonidiaformans,Microbe
g__Fusobacterium;s__Fusobacterium hwasookii,Microbe
g__Fusobacterium;s__Fusobacterium periodonticum,Microbe
g__Fusobacterium;s__Fusobacterium russii,Microbe
g__Leptotrichia;s__Leptotrichia buccalis,Microbe
g__Leptotrichia;s__Leptotrichia shahii,Microbe
g__Leptotrichia;s__Leptotrichia wadei,Microbe
g__Singulisphaera;s__Singulisphaera acidiphila,Microbe
g__Rubinisphaera;s__Rubinisphaera brasiliensis,Microbe
g__Paracoccus;s__Paracoccus denitrificans,Microbe
g__Pseudorhodobacter;s__Pseudorhodobacter psychrotolerans,Microbe
g__Hylemonella;s__Hylemonella gracilis,Microbe
g__Limnohabitans;s__Limnohabitans sp. Rim28,Microbe
g__Thiomonas;s__Thiomonas sp. FB-6,Microbe
g__Nitrosospira;s__Nitrosospira briensis,Microbe
g__Desulfarculus;s__Desulfarculus baarsii,Microbe
g__Candidatus Magnetomorum;s__Candidatus Magnetomorum sp. HK-1,Microbe
g__Desulfotignum;s__Desulfotignum balticum,Microbe
g__Desulfobulbus;s__Desulfobulbus sp. Tol-SR,Microbe
g__Desulfovibrio;s__Desulfovibrio alcoholivorans,Microbe
g__Desulfovibrio;s__Desulfovibrio inopinatus,Microbe
g__Desulfovibrio;s__Desulfovibrio longus,Microbe
g__Desulfovibrio;s__Desulfovibrio putealis,Microbe
g__Desulfovibrio;s__Desulfovibrio sp. FW1012B,Microbe
g__Desulfovibrio;s__Desulfovibrio termitidis,Microbe
g__Hippea;s__Hippea maritima,Microbe
g__Deferrisoma;s__Deferrisoma camini,Microbe
g__Arcobacter;s__Arcobacter thereius,Microbe
g__Campylobacter;s__Campylobacter gracilis,Microbe
g__Campylobacter;s__Campylobacter iguaniorum,Microbe
g__Helicobacter;s__Helicobacter pullorum,Microbe
g__Helicobacter;s__Helicobacter pylori,Microbe
g__Nitratifractor;s__Nitratifractor salsuginis,Microbe
g__Sulfurovum;s__Sulfurovum riftiae,Microbe
g__Aeromonas;s__Aeromonas hydrophila,Microbe
g__Aeromonas;s__Aeromonas salmonicida,Microbe
g__Pseudoalteromonas;s__Pseudoalteromonas haloplanktis,Microbe
g__Shewanella;s__Shewanella benthica,Microbe
g__Cellvibrio;s__Cellvibrio japonicus,Microbe
g__Nitrosococcus;s__Nitrosococcus oceani,Microbe
g__Escherichia;s__Escherichia albertii,Microbe
g__Klebsiella;s__Klebsiella variicola,Microbe
g__Kluyvera;s__Kluyvera cryocrescens,Microbe
g__Pluralibacter;s__Pluralibacter gergoviae,Microbe
g__Methylobacter;s__Methylobacter whittenburyi,Microbe
g__Methylovulum;s__Methylovulum miyakonense,Microbe
g__Gallibacterium;s__Gallibacterium salpingitidis,Microbe
g__Haemophilus;s__Haemophilus sp. HMSC073C03,Microbe
g__Haemophilus;s__Haemophilus sp. HMSC61B11,Microbe
g__Pasteurella;s__Pasteurella multocida,Microbe
g__Candidatus Marithrix;s__Candidatus Marithrix sp. Canyon 246,Microbe
g__Photobacterium;s__Photobacterium gaetbulicola,Microbe
g__Stenotrophomonas;s__Stenotrophomonas maltophilia,Microbe
g__Brachyspira;s__Brachyspira sp. CAG:484,Microbe
g__Brachyspira;s__Brachyspira sp. CAG:700,Microbe
g__Salinispira;s__Salinispira pacifica,Microbe
g__Spirochaeta;s__Spirochaeta cellobiosiphila,Microbe
g__Treponema;s__Treponema endosymbiont of Eucomonympha sp.,Microbe
g__Dethiosulfovibrio;s__Dethiosulfovibrio peptidovorans,Microbe
g__Acholeplasma;s__Acholeplasma oculi,Microbe
g__Mycoplasma;s__Mycoplasma hominis,Microbe
g__Candidatus Izimaplasma;s__Candidatus Izimaplasma sp. HR1,Microbe
g__Defluviitoga;s__Defluviitoga tunisiensis,Microbe
g__Opitutus;s__Opitutus sp. GAS368,Microbe
g__Coraliomargarita;s__Coraliomargarita akajimensis,Microbe
g__Beauveria;s__Beauveria bassiana,Microbe
g__Allomyces;s__Allomyces macrogynus,Microbe
g__Enterocytozoon;s__Enterocytozoon bieneusi,Microbe
g__Rhizophagus;s__Rhizophagus irregularis,Microbe
g__N4virus;s__Escherichia phage N4,Microbe
g__Natronobacterium;s__Natronobacterium texcoconense,Microbe
g__Methanobrevibacter;s__Methanobrevibacter curvatus,Microbe
g__Methanobrevibacter;s__Methanobrevibacter sp. YE315,Microbe
g__Methanoculleus;s__Methanoculleus sp. CAG:1088,Microbe
g__Candidatus Methanoperedens;s__Candidatus Methanoperedens sp. BLZ1,Microbe
g__Methanolobus;s__Methanolobus psychrophilus,Microbe
g__Methanosarcina;s__Methanosarcina siciliae,Microbe
g__Thermococcus;s__Thermococcus guaymasensis,Microbe
g__Methanomassiliicoccus;s__Methanomassiliicoccus luminyensis,Microbe
g__Edaphobacter;s__Edaphobacter aggregans,Microbe
g__Mobiluncus;s__Mobiluncus curtisii,Microbe
g__Trueperella;s__Trueperella pyogenes,Microbe
g__Varibaculum;s__Varibaculum cambriense,Microbe
g__Alloscardovia;s__Alloscardovia omnicolens,Microbe
g__Bifidobacterium;s__Bifidobacterium asteroides,Microbe
g__Bifidobacterium;s__Bifidobacterium cuniculi,Microbe
g__Bifidobacterium;s__Bifidobacterium gallicum,Microbe
g__Bifidobacterium;s__Bifidobacterium gallinarum,Microbe
g__Bifidobacterium;s__Bifidobacterium minimum,Microbe
g__Bifidobacterium;s__Bifidobacterium sp. AGR2158,Microbe
g__Bifidobacterium;s__Bifidobacterium thermacidophilum,Microbe
g__Gardnerella;s__Gardnerella sp. 30-4,Microbe
g__Parascardovia;s__Parascardovia denticolens,Microbe
g__Catenulispora;s__Catenulispora acidiphila,Microbe
g__Mycobacterium;s__Mycobacterium kumamotonense,Microbe
g__Mycobacterium;s__Mycobacterium sp. IS-1556,Microbe
g__Nocardia;s__Nocardia sp. NRRL S-836,Microbe
g__Williamsia;s__Williamsia sp. D3,Microbe
g__Jiangella;s__Jiangella muralis,Microbe
g__Microbacterium;s__Microbacterium sp. GCS4,Microbe
g__Rothia;s__Rothia aeria,Microbe
g__Rothia;s__Rothia sp. HMSC08A08,Microbe
g__Actinoplanes;s__Actinoplanes utahensis,Microbe
g__Micromonospora;s__Micromonospora rhizosphaerae,Microbe
g__Actinopolymorpha;s__Actinopolymorpha singaporensis,Microbe
g__Acidipropionibacterium;s__Acidipropionibacterium acidipropionici,Microbe
g__Raineyella;s__Raineyella antarctica,Microbe
g__Actinomycetospora;s__Actinomycetospora chiangmaiensis,Microbe
g__Lechevalieria;s__Lechevalieria aerocolonigenes,Microbe
g__Atopobium;s__Atopobium sp. HMSC064B08,Microbe
g__Olsenella;s__Olsenella sp. SIT9,Microbe
g__Olsenella;s__Olsenella uli,Microbe
g__Cryptobacterium;s__Cryptobacterium curtum,Microbe
g__Enterorhabdus;s__Enterorhabdus mucosicola,Microbe
g__Slackia;s__Slackia exigua,Microbe
g__Slackia;s__Slackia sp. CM382,Microbe
g__Rubrobacter;s__Rubrobacter aplysinae,Microbe
g__Rubrobacter;s__Rubrobacter xylanophilus,Microbe
g__Bacteroides;s__Bacteroides propionicifaciens,Microbe
g__Bacteroides;s__Bacteroides sp. SM23_62_1,Microbe
g__Alkaliflexus;s__Alkaliflexus imshenetskii,Microbe
g__Fermentimonas;s__Fermentimonas caenicola,Microbe
g__Parabacteroides;s__Parabacteroides sp. ASF519,Microbe
g__Porphyromonas;s__Porphyromonas catoniae,Microbe
g__Porphyromonas;s__Porphyromonas sp. oral taxon 279,Microbe
g__Prevotella;s__Prevotella sp. FD3004,Microbe
g__Arachidicoccus;s__Arachidicoccus rhizosphaerae,Microbe
g__Chitinophaga;s__Chitinophaga filiformis,Microbe
g__Chitinophaga;s__Chitinophaga pinensis,Microbe
g__Chitinophaga;s__Chitinophaga sp. YR573,Microbe
g__Flavihumibacter;s__Flavihumibacter solisilvae,Microbe
g__Flavihumibacter;s__Flavihumibacter sp. CACIAM 22H1,Microbe
g__Haliscomenobacter;s__Haliscomenobacter hydrossis,Microbe
g__Lewinella;s__Lewinella cohaerens,Microbe
g__Saprospira;s__Saprospira grandis,Microbe
g__Algoriphagus;s__Algoriphagus marincola,Microbe
g__Cecembia;s__Cecembia lonarensis,Microbe
g__Cyclobacterium;s__Cyclobacterium halophilum,Microbe
g__Cyclobacterium;s__Cyclobacterium qasimii,Microbe
g__Echinicola;s__Echinicola pacifica,Microbe
g__Echinicola;s__Echinicola vietnamensis,Microbe
g__Anditalea;s__Anditalea andensis,Microbe
g__Cytophaga;s__Cytophaga hutchinsonii,Microbe
g__Dyadobacter;s__Dyadobacter fermentans,Microbe
g__Dyadobacter;s__Dyadobacter koreensis,Microbe
g__Dyadobacter;s__Dyadobacter soli,Microbe
g__Flexibacter;s__Flexibacter litoralis,Microbe
g__Spirosoma;s__Spirosoma linguale,Microbe
g__Spirosoma;s__Spirosoma panaciterrae,Microbe
g__Spirosoma;s__Spirosoma radiotolerans,Microbe
g__Flexithrix;s__Flexithrix dorotheae,Microbe
g__Nafulsella;s__Nafulsella turpanensis,Microbe
g__Hymenobacter;s__Hymenobacter psychrophilus,Microbe
g__Hymenobacter;s__Hymenobacter sp. MIMtkLc17,Microbe
g__Hymenobacter;s__Hymenobacter sp. PAMC 26554,Microbe
g__Pontibacter;s__Pontibacter sp. BAB1700,Microbe
g__Persicobacter;s__Persicobacter sp. JZB09,Microbe
g__Thermonema;s__Thermonema rossianum,Microbe
g__Crocinitomix;s__Crocinitomix catalasitica,Microbe
g__Owenweeksia;s__Owenweeksia hongkongensis,Microbe
g__Aequorivita;s__Aequorivita viscosa,Microbe
g__Algibacter;s__Algibacter alginolytica,Microbe
g__Algibacter;s__Algibacter lectus,Microbe
g__Apibacter;s__Apibacter mensalis,Microbe
g__Aquimarina;s__Aquimarina agarilytica,Microbe
g__Aquimarina;s__Aquimarina longa,Microbe
g__Aquimarina;s__Aquimarina sp. RZW4-3-2,Microbe
g__Arenibacter;s__Arenibacter certesii,Microbe
g__Capnocytophaga;s__Capnocytophaga canimorsus,Microbe
g__Capnocytophaga;s__Capnocytophaga cynodegmi,Microbe
g__Capnocytophaga;s__Capnocytophaga haemolytica,Microbe
g__Capnocytophaga;s__Capnocytophaga ochracea,Microbe
g__Capnocytophaga;s__Capnocytophaga sp. oral taxon 326,Microbe
g__Capnocytophaga;s__Capnocytophaga sp. oral taxon 329,Microbe
g__Capnocytophaga;s__Capnocytophaga sp. oral taxon 863,Microbe
g__Cellulophaga;s__Cellulophaga baltica,Microbe
g__Cellulophaga;s__Cellulophaga geojensis,Microbe
g__Cellulophaga;s__Cellulophaga sp. E6(2014),Microbe
g__Chryseobacterium;s__Chryseobacterium contaminans,Microbe
g__Chryseobacterium;s__Chryseobacterium hominis,Microbe
g__Chryseobacterium;s__Chryseobacterium hungaricum,Microbe
g__Chryseobacterium;s__Chryseobacterium jeonii,Microbe
g__Chryseobacterium;s__Chryseobacterium sp. IHB B 17019,Microbe
g__Chryseobacterium;s__Chryseobacterium sp. Leaf394,Microbe
g__Chryseobacterium;s__Chryseobacterium sp. YR485,Microbe
g__Chryseobacterium;s__Chryseobacterium sp. YR561,Microbe
g__Elizabethkingia;s__Elizabethkingia miricola,Microbe
g__Empedobacter;s__Empedobacter falsenii,Microbe
g__Epilithonimonas;s__Epilithonimonas lactis,Microbe
g__Flavobacterium;s__Flavobacterium akiainvivens,Microbe
g__Flavobacterium;s__Flavobacterium aquatile,Microbe
g__Flavobacterium;s__Flavobacterium beibuense,Microbe
g__Flavobacterium;s__Flavobacterium chungangense,Microbe
g__Flavobacterium;s__Flavobacterium gelidilacus,Microbe
g__Flavobacterium;s__Flavobacterium gilvum,Microbe
g__Flavobacterium;s__Flavobacterium hibernum,Microbe
g__Flavobacterium;s__Flavobacterium johnsoniae,Microbe
g__Flavobacterium;s__Flavobacterium noncentrifugens,Microbe
g__Flavobacterium;s__Flavobacterium omnivorum,Microbe
g__Flavobacterium;s__Flavobacterium piscis,Microbe
g__Flavobacterium;s__Flavobacterium sinopsychrotolerans,Microbe
g__Flavobacterium;s__Flavobacterium sp. 316,Microbe
g__Flavobacterium;s__Flavobacterium sp. AED,Microbe
g__Flavobacterium;s__Flavobacterium sp. B17,Microbe
g__Flavobacterium;s__Flavobacterium sp. CF136,Microbe
g__Flavobacterium;s__Flavobacterium sp. Leaf359,Microbe
g__Flavobacterium;s__Flavobacterium sp. Leaf82,Microbe
g__Flavobacterium;s__Flavobacterium sp. MEB061,Microbe
g__Flavobacterium;s__Flavobacterium sp. TAB 87,Microbe
g__Flavobacterium;s__Flavobacterium sp. URHB0058,Microbe
g__Flavobacterium;s__Flavobacterium spartansii,Microbe
g__Flavobacterium;s__Flavobacterium subsaxonicum,Microbe
g__Flavobacterium;s__Flavobacterium terrigena,Microbe
g__Formosa;s__Formosa sp. Hel1_33_131,Microbe
g__Galbibacter;s__Galbibacter marinus,Microbe
g__Gelidibacter;s__Gelidibacter algens,Microbe
g__Gillisia;s__Gillisia sp. Hel_I_29,Microbe
g__Gramella;s__Gramella sp. MAR_2010_102,Microbe
g__Jejuia;s__Jejuia pallidilutea,Microbe
g__Kriegella;s__Kriegella aquimaris,Microbe
g__Lutibacter;s__Lutibacter sp. LPB0138,Microbe
g__Mesonia;s__Mesonia mobilis,Microbe
g__Myroides;s__Myroides odoratimimus,Microbe
g__Myroides;s__Myroides odoratus,Microbe
g__Myroides;s__Myroides profundi,Microbe
g__Nonlabens;s__Nonlabens marinus,Microbe
g__Nonlabens;s__Nonlabens sediminis,Microbe
g__Nonlabens;s__Nonlabens sp. YIK11,Microbe
g__Nonlabens;s__Nonlabens ulvanivorans,Microbe
g__Polaribacter;s__Polaribacter reichenbachii,Microbe
g__Polaribacter;s__Polaribacter sp. KT25b,Microbe
g__Psychroserpens;s__Psychroserpens sp. Hel_I_66,Microbe
g__Siansivirga;s__Siansivirga zeaxanthinifaciens,Microbe
g__Tamlana;s__Tamlana sp. s12,Microbe
g__Tenacibaculum;s__Tenacibaculum soleae,Microbe
g__Tenacibaculum;s__Tenacibaculum sp. 47A_GOM-205m,Microbe
g__Tenacibaculum;s__Tenacibaculum sp. MAR_2009_124,Microbe
g__Tenacibaculum;s__Tenacibaculum sp. MAR_2010_89,Microbe
g__Weeksella;s__Weeksella sp. HMSC059D05,Microbe
g__Wenyingzhuangia;s__Wenyingzhuangia fucanilytica,Microbe
g__Winogradskyella;s__Winogradskyella thalassocola,Microbe
g__Zhouia;s__Zhouia amylolytica,Microbe
g__Zunongwangia;s__Zunongwangia profunda,Microbe
g__Arcticibacter;s__Arcticibacter eurypsychrophilus,Microbe
g__Arcticibacter;s__Arcticibacter svalbardensis,Microbe
g__Mucilaginibacter;s__Mucilaginibacter gossypii,Microbe
g__Mucilaginibacter;s__Mucilaginibacter mallensis,Microbe
g__Mucilaginibacter;s__Mucilaginibacter pineti,Microbe
g__Mucilaginibacter;s__Mucilaginibacter sp. PAMC 26640,Microbe
g__Mucilaginibacter;s__Mucilaginibacter sp. PPCGB 2223,Microbe
g__Parapedobacter;s__Parapedobacter koreensis,Microbe
g__Pedobacter;s__Pedobacter antarcticus,Microbe
g__Pedobacter;s__Pedobacter arcticus,Microbe
g__Pedobacter;s__Pedobacter glucosidilyticus,Microbe
g__Pedobacter;s__Pedobacter heparinus,Microbe
g__Pedobacter;s__Pedobacter jeongneungensis,Microbe
g__Pedobacter;s__Pedobacter panaciterrae,Microbe
g__Pedobacter;s__Pedobacter sp. BMA,Microbe
g__Pedobacter;s__Pedobacter terrae,Microbe
g__Pseudosphingobacterium;s__Pseudosphingobacterium domesticum,Microbe
g__Sphingobacterium;s__Sphingobacterium deserti,Microbe
g__Chlamydia;s__Chlamydia psittaci,Microbe
g__Chlorobium;s__Chlorobium chlorochromatii,Microbe
g__Prosthecochloris;s__Prosthecochloris sp. CIB 2401,Microbe
g__Anaerolinea;s__Anaerolinea thermophila,Microbe
g__Sphaerobacter;s__Sphaerobacter thermophilus,Microbe
g__Gloeobacter;s__Gloeobacter violaceus,Microbe
g__Crocosphaera;s__Crocosphaera watsonii,Microbe
g__Geminocystis;s__Geminocystis sp. NIES-3709,Microbe
g__Nodularia;s__Nodularia spumigena,Microbe
g__Nostoc;s__Nostoc punctiforme,Microbe
g__Scytonema;s__Scytonema tolypothrichoides,Microbe
g__Tolypothrix;s__Tolypothrix sp. PCC 7601,Microbe
g__Geitlerinema;s__Geitlerinema sp. PCC 7105,Microbe
g__Planktothricoides;s__Planktothricoides sp. SR001,Microbe
g__Oscillatoria;s__Oscillatoria nigro-viridis,Microbe
g__Xenococcus;s__Xenococcus sp. PCC 7305,Microbe
g__Leptolyngbya;s__Leptolyngbya sp. PCC 6406,Microbe
g__Phormidesmis;s__Phormidesmis priestleyi,Microbe
g__Limnothrix;s__Limnothrix sp. P13C2,Microbe
g__Calditerrivibrio;s__Calditerrivibrio nitroreducens,Microbe
g__Mucispirillum;s__Mucispirillum schaedleri,Microbe
g__Deinococcus;s__Deinococcus misasensis,Microbe
g__Dictyoglomus;s__Dictyoglomus turgidum,Microbe
g__Endomicrobium;s__Endomicrobium proavitum,Microbe
g__Chitinispirillum;s__Chitinispirillum alkaliphilum,Microbe
g__Alicyclobacillus;s__Alicyclobacillus ferrooxydans,Microbe
g__Aeribacillus;s__Aeribacillus pallidus,Microbe
g__Anoxybacillus;s__Anoxybacillus sp. P3H1B,Microbe
g__Anoxybacillus;s__Anoxybacillus tepidamans,Microbe
g__Bacillus;s__Bacillus aidingensis,Microbe
g__Bacillus;s__Bacillus amyloliquefaciens,Microbe
g__Bacillus;s__Bacillus bingmayongensis,Microbe
g__Bacillus;s__Bacillus bogoriensis,Microbe
g__Bacillus;s__Bacillus cecembensis,Microbe
g__Bacillus;s__Bacillus cellulosilyticus,Microbe
g__Bacillus;s__Bacillus cohnii,Microbe
g__Bacillus;s__Bacillus cytotoxicus,Microbe
g__Bacillus;s__Bacillus daliensis,Microbe
g__Bacillus;s__Bacillus endophyticus,Microbe
g__Bacillus;s__Bacillus horikoshii,Microbe
g__Bacillus;s__Bacillus humi,Microbe
g__Bacillus;s__Bacillus korlensis,Microbe
g__Bacillus;s__Bacillus krulwichiae,Microbe
g__Bacillus;s__Bacillus lehensis,Microbe
g__Bacillus;s__Bacillus licheniformis,Microbe
g__Bacillus;s__Bacillus litoralis,Microbe
g__Bacillus;s__Bacillus mannanilyticus,Microbe
g__Bacillus;s__Bacillus massilioanorexius,Microbe
g__Bacillus;s__Bacillus massiliosenegalensis,Microbe
g__Bacillus;s__Bacillus muralis,Microbe
g__Bacillus;s__Bacillus nealsonii,Microbe
g__Bacillus;s__Bacillus okhensis,Microbe
g__Bacillus;s__Bacillus pseudofirmus,Microbe
g__Bacillus;s__Bacillus salsus,Microbe
g__Bacillus;s__Bacillus sp. 24,Microbe
g__Bacillus;s__Bacillus sp. B-jedd,Microbe
g__Bacillus;s__Bacillus sp. CHD6a,Microbe
g__Bacillus;s__Bacillus sp. EB01,Microbe
g__Bacillus;s__Bacillus sp. FF4,Microbe
g__Bacillus;s__Bacillus sp. FJAT-18019,Microbe
g__Bacillus;s__Bacillus sp. FJAT-18043,Microbe
g__Bacillus;s__Bacillus sp. FJAT-25496,Microbe
g__Bacillus;s__Bacillus sp. FJAT-25509,Microbe
g__Bacillus;s__Bacillus sp. FJAT-26652,Microbe
g__Bacillus;s__Bacillus sp. FJAT-27215,Microbe
g__Bacillus;s__Bacillus sp. FJAT-27225,Microbe
g__Bacillus;s__Bacillus sp. FJAT-27245,Microbe
g__Bacillus;s__Bacillus sp. FJAT-27264,Microbe
g__Bacillus;s__Bacillus sp. FJAT-29814,Microbe
g__Bacillus;s__Bacillus sp. J13,Microbe
g__Bacillus;s__Bacillus sp. LL01,Microbe
g__Bacillus;s__Bacillus sp. Leaf49,Microbe
g__Bacillus;s__Bacillus sp. MB2021,Microbe
g__Bacillus;s__Bacillus sp. REN51N,Microbe
